school_id,year,province,district,area_type,school_type,school_ownership,medium_of_instruction,shift,grade_level,gender_served,total_enrollment,female_enrollment_ratio,total_teachers,qualified_teachers_pct,student_teacher_ratio,teacher_training_received,pass_rate_pct,dropout_rate_pct,matric_avg_score,scholarship_available,monthly_fee_pkr,annual_budget_pkr,infrastructure_score,has_electricity,has_clean_water,has_toilets,has_library,has_computer_lab,has_playground,has_boundary_wall,has_internet,building_condition,distance_from_city_km
PKS008983,2023,AJK,Mirpur,Urban,Government Primary,Private,Bilingual (Urdu/English),Morning,Grade 4,Male,110,0.174,3,91.1,36.7,No,99.0,21.2,,No,914,9279394,5.5,Yes,Yes,No,Yes,No,Yes,Partial,Yes,Excellent,7.3
PKS008984,2023,Sindh,Nawabshah,Urban,Government Higher Secondary,Government,English,Morning,Grade 10,Male,116,0.41,4,78.5,29.0,Yes,99.0,8.0,84.0,No,0,3690562,5.0,Yes,No,Yes - Separate,Yes,No,Yes,Yes,No,Poor,98.6
PKS008985,2024,KPK,Swat,Urban,Government Secondary,Government,Bilingual (Urdu/English),Morning,Grade 6,Male,164,0.5,4,79.9,41.0,No,81.4,14.5,,Yes,0,545298,4.0,Yes,No,Yes - Combined,No,No,Yes,Yes,No,Excellent,5.8
PKS008986,2023,KPK,Bannu,Urban,Private Secondary,Government,Urdu,Evening,Grade 12,Female,71,0.297,1,78.9,71.0,Partial,67.7,21.8,,Yes,0,965555,2.5,No,Yes,Yes - Separate,No,No,No,Partial,No,Good,68.4
PKS008987,2022,AJK,Muzaffarabad,Rural,Government Secondary,Private,English,Evening,Grade 3,Male,152,0.618,4,74.8,38.0,Yes,93.2,11.4,,No,514,9949003,4.5,Partial,Yes,Yes - Separate,No,Yes,No,Yes,No,Good,17.5
PKS008988,2024,Sindh,Nawabshah,Urban,Private Higher Secondary,Government,Urdu,Morning,Grade 5,Female,55,0.58,1,88.4,55.0,No,75.2,12.0,,Yes,0,2540332,4.5,Yes,Yes,Yes - Separate,No,No,No,Partial,Yes,Poor,1.3
PKS008989,2022,Sindh,Mirpurkhas,Semi-Urban,Government Primary,Private,English,Morning,Grade 7,Female,83,0.593,2,88.5,41.5,No,76.8,9.0,,No,455,580248,2.0,Yes,No,Yes - Separate,No,No,No,No,No,Fair,19.4
PKS008990,2025,KPK,Kohat,Semi-Urban,Government Secondary,Government,Urdu,Evening,Grade 2,Male,82,0.562,2,78.6,41.0,Yes,94.0,19.0,,Yes,0,1720772,4.0,Yes,No,Yes - Separate,No,No,Yes,Yes,No,Fair,12.5
PKS008991,2024,Punjab,Lahore,Semi-Urban,Private Secondary,Government,Urdu,Morning,Grade 10,Female,228,0.797,5,87.2,45.6,Yes,76.2,8.1,54.5,Yes,0,1854432,2.0,No,No,Yes - Separate,No,No,No,Yes,No,Excellent,26.2
PKS008992,2025,Sindh,Dadu,Semi-Urban,Government Primary,Government,Urdu,Evening,Grade 5,Female,539,0.633,15,66.3,35.9,Yes,72.2,4.7,,Yes,0,1464101,3.0,Yes,Yes,No,No,No,No,Yes,No,Fair,34.4
PKS008993,2022,Punjab,Gujrat,Rural,Government Secondary,Government,English,Evening,Grade 9,Female,32,0.451,1,70.6,32.0,Yes,50.9,9.9,48.6,No,0,1910203,4.5,Partial,Yes,Yes - Separate,No,No,No,Yes,Yes,Fair,9.3
PKS008994,2024,KPK,Mansehra,Rural,Private Primary,Government,Pashto,Morning,Grade 8,Male,104,0.654,3,67.5,34.7,Yes,50.6,23.0,,No,0,1639043,3.0,Yes,Yes,Yes - Combined,No,No,No,No,No,Fair,7.8
PKS008995,2022,Sindh,Jacobabad,Urban,Madrasah,Community Based,Urdu,Evening,Grade 5,Male,40,0.351,1,80.3,40.0,Yes,74.0,21.9,,Yes,647,1077977,4.0,No,Yes,Yes - Combined,No,No,Yes,Yes,No,Excellent,7.7
PKS008996,2023,Sindh,Larkana,Remote,Private Primary,Private,Urdu,Morning,Grade 12,Male,730,0.404,18,60.1,40.6,Yes,63.0,21.3,,No,295,1767301,3.0,No,Yes,No,No,No,No,Yes,Yes,Good,2.7
PKS008997,2023,AJK,Bagh,Semi-Urban,Government Secondary,Government,Urdu,Morning,Grade 7,Male,57,0.581,1,68.3,57.0,Yes,54.9,14.1,,Yes,0,2469056,5.0,Yes,Yes,Yes - Separate,No,No,Yes,Yes,No,Excellent,31.3
PKS008998,2024,Sindh,Sukkur,Semi-Urban,Madrasah,Government,English,Morning,Grade 11,Female,90,0.373,2,79.3,45.0,No,78.8,15.8,,No,0,2533781,6.0,Yes,Yes,Yes - Combined,No,Yes,Yes,Yes,No,Fair,151.6
PKS008999,2025,Punjab,Multan,Urban,Private Secondary,Government,English,Evening,Grade 4,Female,144,0.565,4,60.2,36.0,No,50.1,10.6,,No,0,2608550,5.0,Yes,Yes,No,Yes,No,Yes,Yes,No,Excellent,9.9
PKS009000,2025,Punjab,Sialkot,Semi-Urban,Private Secondary,Private,Urdu,Morning,Grade 2,Female,93,0.413,3,93.9,31.0,No,82.0,7.4,,No,602,276955,4.0,Yes,No,Yes - Separate,No,Yes,No,Yes,No,Poor,12.9
PKS009001,2023,Islamabad (ICT),Islamabad,Rural,Government Secondary,Government,Urdu,Evening,Grade 12,Male,230,0.535,6,78.7,38.3,Yes,40.0,7.7,,No,0,1651018,2.5,Partial,No,Yes - Combined,No,No,No,No,Yes,Very Poor,15.6
PKS009002,2023,Gilgit-Baltistan,Skardu,Urban,Technical/Vocational,Private,English,Morning,Grade 3,Female,92,0.332,2,94.2,46.0,Yes,84.4,0.5,,No,1400,4029907,6.0,Yes,Yes,Yes - Separate,Yes,No,No,Yes,Yes,Good,0.5
PKS009003,2022,Islamabad (ICT),Islamabad,Urban,Government Primary,Government,Urdu,Evening,Grade 5,Female,59,0.48,1,91.4,59.0,No,94.0,6.9,,No,0,78930,3.5,Partial,Yes,Yes - Separate,No,No,No,Yes,No,Good,26.8
PKS009004,2024,KPK,Dera Ismail Khan,Urban,Government Primary,Government,Sindhi,Full Day,Grade 9,Female,110,0.307,2,85.7,55.0,Yes,83.8,3.6,56.1,Yes,0,4331725,5.0,Yes,No,Yes - Separate,Yes,No,Yes,Yes,No,Excellent,5.9
PKS009005,2022,Islamabad (ICT),Islamabad,Rural,Technical/Vocational,Private,Urdu,Evening,Grade 4,Female,310,0.458,8,77.5,38.8,Yes,76.0,23.4,,No,1207,2093028,3.0,No,No,Yes - Separate,Yes,No,No,Yes,No,Poor,7.5
PKS009006,2024,Punjab,Sheikhupura,Rural,Private Secondary,Government,Sindhi,Morning,Grade 12,Male,210,0.211,5,71.9,42.0,Yes,49.9,29.3,,No,0,1508886,5.5,Yes,Yes,No,Yes,Yes,Yes,Partial,No,Fair,11.3
PKS009007,2023,Sindh,Thatta,Urban,Government Higher Secondary,Government,English,Morning,Grade 12,Male,92,0.497,2,73.2,46.0,Yes,57.5,11.5,,Yes,0,1305234,4.0,No,No,Yes - Combined,No,Yes,Yes,Yes,No,Poor,5.5
PKS009008,2022,AJK,Muzaffarabad,Rural,Private Primary,Government,Sindhi,Morning,Grade 12,Female,50,0.73,1,80.9,50.0,Yes,61.3,34.9,,No,0,1819297,5.0,Yes,Yes,Yes - Separate,No,Yes,No,Yes,No,Good,18.7
PKS009009,2022,Punjab,Sialkot,Rural,Government Primary,Private,Bilingual (Urdu/English),Morning,Grade 5,Male,117,0.16,2,63.8,58.5,Yes,70.7,10.2,,No,163,5098595,4.0,No,No,Yes - Separate,No,No,Yes,Yes,Yes,Fair,12.1
PKS009010,2022,Punjab,Gujranwala,Urban,Technical/Vocational,Private,English,Morning,Grade 8,Female,784,0.468,20,60.3,39.2,Yes,71.1,2.1,,No,279,3608227,7.0,Yes,Yes,Yes - Separate,Yes,No,Yes,Yes,Yes,Good,6.2
PKS009011,2025,AJK,Bagh,Rural,Private Higher Secondary,Government,English,Morning,Grade 5,Male,75,0.719,2,71.4,37.5,Yes,45.6,14.3,,Yes,0,7082834,4.0,No,No,No,Yes,No,Yes,Yes,Yes,Fair,14.0
PKS009012,2023,KPK,Charsadda,Urban,Madrasah,Government,Sindhi,Full Day,Grade 10,Male,94,0.649,3,68.8,31.3,Yes,60.1,10.3,50.8,No,0,490295,3.5,Yes,No,Yes - Separate,No,Yes,No,Partial,No,Excellent,9.1
PKS009013,2023,KPK,Bannu,Remote,Government Primary,Government,Urdu,Full Day,Grade 9,Female,38,0.647,1,89.9,38.0,No,61.0,23.5,49.9,Yes,0,1190618,5.0,Yes,No,Yes - Separate,No,Yes,No,Yes,Yes,Good,6.2
PKS009014,2023,Punjab,Lahore,Rural,Government Secondary,Government,Urdu,Evening,Grade 5,Male,368,0.321,11,84.8,33.5,Yes,78.4,21.0,,No,0,6461681,5.0,Yes,Yes,Yes - Separate,No,Yes,Yes,No,No,Poor,19.7
PKS009015,2025,KPK,Nowshera,Remote,Government Higher Secondary,Government,Urdu,Full Day,Grade 1,Female,114,0.422,3,71.9,38.0,Yes,63.0,28.0,,No,0,2889384,6.0,Yes,Yes,Yes - Separate,Yes,Yes,Yes,No,No,Excellent,52.2
PKS009016,2024,Gilgit-Baltistan,Hunza,Semi-Urban,Government Secondary,Private,Urdu,Morning,Grade 8,Female,250,0.386,5,72.1,50.0,Yes,65.2,5.1,,No,280,3696084,5.0,No,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Excellent,81.1
PKS009017,2025,Gilgit-Baltistan,Gilgit,Urban,Madrasah,Private,Urdu,Evening,Grade 12,Male,142,0.671,3,70.8,47.3,No,74.0,10.4,,No,588,1924260,4.0,Partial,Yes,Yes - Separate,No,No,Yes,Partial,No,Poor,21.0
PKS009018,2025,Punjab,Sheikhupura,Semi-Urban,Private Primary,Private,English,Evening,Grade 3,Male,60,0.496,1,59.6,60.0,No,64.6,2.0,,No,164,6770990,5.0,Yes,Yes,Yes - Combined,No,Yes,No,Yes,No,Poor,4.2
PKS009019,2025,Balochistan,Pishin,Semi-Urban,Private Primary,Government,Urdu,Morning,Grade 4,Female,173,0.465,5,74.6,34.6,Partial,58.4,16.3,,No,0,1808400,4.0,Yes,Yes,Yes - Separate,No,No,No,Yes,No,Good,3.4
PKS009020,2024,Balochistan,Quetta,Urban,Government Secondary,Government,Pashto,Full Day,Grade 8,Female,125,0.546,3,95.8,41.7,Yes,90.6,15.9,,No,0,2877561,4.0,Yes,Yes,Yes - Separate,No,No,No,Yes,No,Fair,8.8
PKS009021,2024,Sindh,Sukkur,Rural,Government Secondary,Private,Urdu,Evening,Grade 3,Male,174,0.733,4,90.5,43.5,No,82.4,14.6,,No,773,5496016,5.0,Yes,No,Yes - Separate,Yes,No,Yes,Yes,No,Very Poor,2.3
PKS009022,2023,Balochistan,Turbat,Remote,Private Primary,Government,Sindhi,Evening,Grade 7,Female,90,0.637,3,76.3,30.0,Yes,70.3,26.5,,No,0,1374015,4.0,Yes,Yes,Yes - Separate,No,Yes,No,No,No,Good,2.5
PKS009023,2023,Punjab,Sargodha,Rural,Private Higher Secondary,Government,English,Morning,Grade 3,Female,108,0.283,2,68.9,54.0,Yes,88.7,27.2,,Yes,0,547566,4.0,Yes,No,Yes - Combined,No,No,No,Yes,Yes,Poor,12.4
PKS009024,2024,Punjab,Lahore,Rural,Government Primary,Government,English,Full Day,Grade 8,Male,117,0.7,3,75.8,39.0,No,64.2,20.2,,No,0,5974005,6.0,Yes,Yes,Yes - Separate,No,Yes,Yes,Yes,No,Fair,113.5
PKS009025,2024,Sindh,Karachi,Rural,Government Higher Secondary,Government,Sindhi,Morning,Grade 12,Female,89,0.452,2,90.1,44.5,Yes,36.2,32.0,,Yes,0,1613619,4.5,Yes,No,Yes - Separate,Yes,No,Yes,Partial,No,Poor,12.3
PKS009026,2022,KPK,Abbottabad,Urban,Government Higher Secondary,Government,Urdu,Morning,Grade 8,Male,192,0.205,6,94.4,32.0,Yes,92.8,15.4,,No,0,1862707,5.0,Yes,Yes,Yes - Combined,No,No,No,Yes,Yes,Excellent,59.2
PKS009027,2023,Punjab,Rawalpindi,Rural,Government Secondary,Government,English,Full Day,Grade 1,Male,20,0.321,1,90.7,20.0,Yes,87.4,12.2,,No,0,6258393,5.0,No,Yes,Yes - Separate,No,Yes,Yes,Yes,No,Poor,1.0
PKS009028,2022,Punjab,Sargodha,Urban,Technical/Vocational,Community Based,Urdu,Morning,Grade 12,Female,44,0.609,1,99.5,44.0,No,56.7,18.1,,No,439,3395285,4.5,Partial,No,No,No,Yes,Yes,Yes,Yes,Excellent,61.8
PKS009029,2022,Sindh,Jacobabad,Semi-Urban,Private Primary,Private,English,Morning,Grade 10,Male,131,0.396,3,61.6,43.7,Yes,79.6,0.5,79.3,Yes,251,1993675,5.5,Partial,Yes,Yes - Separate,Yes,Yes,Yes,No,No,Good,1.2
PKS009030,2024,Punjab,Gujranwala,Semi-Urban,Government Primary,Government,Pashto,Morning,Grade 3,Female,567,0.487,20,81.3,28.4,Yes,66.3,9.7,,No,0,1214764,6.0,Yes,Yes,Yes - Combined,Yes,No,No,Yes,Yes,Excellent,39.6
PKS009031,2024,Sindh,Larkana,Semi-Urban,Private Primary,Private,Pashto,Evening,Grade 3,Male,261,0.354,8,60.9,32.6,Yes,68.4,16.2,,Yes,103,2674111,4.5,Partial,No,No,No,Yes,Yes,Yes,Yes,Fair,6.3
PKS009032,2025,Sindh,Khairpur,Urban,Government Secondary,Government,English,Full Day,Grade 12,Female,174,0.248,5,94.5,34.8,No,99.0,20.2,,No,0,9646937,4.0,Yes,No,Yes - Combined,No,No,No,Yes,Yes,Fair,3.4
PKS009033,2025,Sindh,Thatta,Remote,Government Primary,Community Based,Urdu,Morning,Grade 3,Female,135,0.296,3,69.1,45.0,No,62.9,31.7,,No,69,1197283,6.0,Yes,Yes,Yes - Separate,No,Yes,Yes,Yes,No,Fair,26.7
PKS009034,2025,Sindh,Sukkur,Rural,Private Secondary,Government,Urdu,Evening,Grade 8,Female,97,0.357,2,80.5,48.5,Partial,67.0,32.0,,Yes,0,6167196,3.5,Partial,Yes,No,No,Yes,No,Yes,No,Good,6.2
PKS009035,2025,Punjab,Sialkot,Rural,Private Primary,Government,Bilingual (Urdu/English),Morning,Grade 4,Female,62,0.539,2,93.5,31.0,Yes,84.1,28.2,,No,0,3308632,5.0,Yes,Yes,Yes - Separate,No,Yes,No,No,Yes,Fair,3.6
PKS009036,2025,Punjab,Sargodha,Rural,Government Primary,Government,Pashto,Morning,Grade 4,Female,41,0.641,1,97.0,41.0,No,86.0,15.2,,No,0,5261885,5.0,Yes,Yes,No,Yes,No,No,Yes,Yes,Poor,6.3
PKS009037,2024,Sindh,Nawabshah,Rural,Government Secondary,Government,Urdu,Morning,Grade 5,Male,157,0.557,5,92.6,31.4,Yes,66.7,27.2,,No,0,1750174,5.0,No,No,Yes - Combined,No,Yes,Yes,Yes,Yes,Poor,85.9
PKS009038,2024,KPK,Bannu,Rural,Private Higher Secondary,Government,Urdu,Morning,Grade 1,Female,59,0.632,2,81.1,29.5,No,54.6,17.4,,No,0,1057081,4.0,Yes,Yes,Yes - Combined,Yes,No,No,No,No,Fair,15.3
PKS009039,2022,Islamabad (ICT),Islamabad,Remote,Government Secondary,NGO/Trust,Pashto,Evening,Grade 10,Male,48,0.15,1,84.0,48.0,No,44.6,9.3,38.1,Yes,259,984376,5.0,Yes,Yes,Yes - Separate,No,Yes,Yes,No,No,Fair,52.9
PKS009040,2022,Balochistan,Turbat,Semi-Urban,Government Secondary,Government,Urdu,Full Day,Grade 9,Male,141,0.331,4,97.7,35.2,Yes,86.7,13.7,72.2,Yes,0,1255718,5.0,Yes,No,Yes - Combined,Yes,No,Yes,Yes,No,Good,20.7
PKS009041,2024,KPK,Mansehra,Semi-Urban,Government Primary,Community Based,Urdu,Morning,Grade 3,Male,146,0.535,3,86.7,48.7,No,67.8,22.8,,No,1015,9025149,7.0,Yes,Yes,Yes - Separate,Yes,Yes,Yes,Yes,No,Excellent,41.4
PKS009042,2025,Gilgit-Baltistan,Astore,Rural,Government Secondary,Government,English,Full Day,Grade 9,Male,52,0.238,1,88.9,52.0,No,49.9,25.0,51.2,No,0,2551310,5.0,Yes,Yes,Yes - Separate,No,Yes,Yes,No,No,Very Poor,6.3
PKS009043,2024,Sindh,Mirpurkhas,Rural,Government Secondary,Private,Bilingual (Urdu/English),Morning,Grade 2,Male,141,0.551,4,86.0,35.2,No,60.5,10.3,,No,1239,1470821,5.0,Yes,Yes,Yes - Separate,Yes,No,No,Yes,No,Poor,2.4
PKS009044,2022,Balochistan,Chaman,Semi-Urban,Private Secondary,Government,Urdu,Morning,Grade 5,Male,38,0.442,1,74.8,38.0,No,54.6,6.0,,No,0,1501177,5.5,Partial,Yes,Yes - Separate,Yes,Yes,No,Yes,No,Poor,1.9
PKS009045,2025,Sindh,Khairpur,Semi-Urban,Government Higher Secondary,Government,Pashto,Full Day,Grade 5,Male,152,0.622,4,72.0,38.0,No,68.0,18.5,,No,0,980631,6.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Excellent,36.2
PKS009046,2024,Sindh,Larkana,Urban,Private Primary,Private,Urdu,Morning,Grade 1,Male,80,0.838,2,53.4,40.0,Yes,92.6,16.5,,No,175,9558744,5.0,Yes,Yes,Yes - Combined,Yes,No,No,Yes,No,Good,69.5
PKS009047,2022,Sindh,Hyderabad,Rural,Government Primary,Private,Urdu,Morning,Grade 1,Male,128,0.445,3,44.2,42.7,Yes,91.2,28.3,,Yes,418,12243988,2.0,No,Yes,Yes - Separate,No,No,No,No,No,Excellent,35.4
PKS009048,2024,Punjab,Multan,Rural,Government Higher Secondary,Private,Urdu,Evening,Grade 6,Female,117,0.449,4,75.5,29.2,No,64.9,13.3,,No,995,1379122,3.0,Yes,No,Yes - Separate,No,No,No,Yes,No,Fair,8.0
PKS009049,2024,Sindh,Khairpur,Rural,Private Secondary,NGO/Trust,Pashto,Morning,Grade 8,Female,117,0.19,3,52.9,39.0,No,50.2,34.9,,No,336,3313275,4.0,Partial,Yes,Yes - Combined,Yes,No,No,Partial,No,Poor,103.7
PKS009050,2025,Punjab,Gujranwala,Urban,Private Secondary,Government,Bilingual (Urdu/English),Morning,Grade 11,Male,124,0.46,2,69.8,62.0,Yes,70.2,13.1,,No,0,345678,5.0,Yes,Yes,Yes - Separate,Yes,Yes,No,No,No,Excellent,14.0
PKS009051,2025,Punjab,Multan,Rural,Private Secondary,Government,Urdu,Morning,Grade 6,Female,375,0.617,10,70.6,37.5,No,59.4,33.9,,No,0,909321,4.0,Yes,No,No,Yes,No,Yes,Yes,No,Fair,39.1
PKS009052,2024,Sindh,Dadu,Semi-Urban,Government Primary,Private,Urdu,Full Day,Grade 2,Male,82,0.459,2,83.3,41.0,Yes,85.6,3.4,,No,795,2171845,5.0,Yes,Yes,Yes - Separate,No,Yes,No,Yes,No,Fair,6.0
PKS009053,2025,KPK,Swat,Urban,Government Primary,Private,Urdu,Morning,Grade 6,Male,150,0.64,4,92.1,37.5,Yes,86.2,0.5,,Yes,331,9149629,4.5,Yes,Yes,Yes - Combined,No,No,Yes,Partial,No,Good,200.0
PKS009054,2024,KPK,Kohat,Urban,Special Education,Private,Urdu,Morning,Grade 2,Male,138,0.95,4,84.6,34.5,Yes,55.5,17.2,,No,1207,2797911,4.0,No,No,Yes - Combined,Yes,Yes,Yes,No,No,Fair,38.1
PKS009055,2022,Sindh,Thatta,Urban,Government Secondary,Government,Bilingual (Urdu/English),Morning,Grade 4,Male,105,0.568,3,92.4,35.0,Partial,67.2,14.2,,Yes,0,2174827,3.0,No,Yes,Yes - Combined,No,No,No,Yes,No,Fair,2.0
PKS009056,2024,Sindh,Nawabshah,Rural,Private Primary,Government,Urdu,Full Day,Grade 6,Male,113,0.766,3,91.6,37.7,Yes,59.9,17.4,,No,0,36019461,5.0,No,Yes,Yes - Separate,Yes,No,No,Yes,Yes,Fair,70.8
PKS009057,2022,Punjab,Faisalabad,Urban,Private Primary,Community Based,Bilingual (Urdu/English),Morning,Grade 4,Male,177,0.76,6,99.3,29.5,Yes,77.3,10.2,,No,127,538810,4.0,Yes,No,Yes - Separate,No,No,Yes,Yes,No,Good,161.5
PKS009058,2024,Punjab,Sialkot,Rural,Government Secondary,Government,Bilingual (Urdu/English),Morning,Grade 2,Male,111,0.257,3,80.1,37.0,Yes,86.7,17.9,,No,0,9088565,4.5,No,Yes,Yes - Separate,No,Yes,No,Partial,Yes,Fair,3.3
PKS009059,2024,KPK,Peshawar,Semi-Urban,Government Secondary,Private,Pashto,Evening,Grade 5,Male,25,0.375,1,43.4,25.0,Partial,64.5,5.4,,No,1364,4714490,0.5,Partial,No,No,No,No,No,No,No,Good,17.8
PKS009060,2023,KPK,Mansehra,Semi-Urban,Government Higher Secondary,Government,Urdu,Morning,Grade 10,Female,473,0.439,13,96.5,36.4,Partial,50.8,8.0,64.1,No,0,3218261,4.0,Yes,Yes,Yes - Separate,No,No,No,Yes,No,Good,27.6
PKS009061,2025,AJK,Rawalakot,Rural,Government Secondary,Government,Sindhi,Morning,Grade 1,Female,287,0.356,7,70.9,41.0,Yes,62.9,27.5,,Yes,0,4104338,3.0,Yes,Yes,Yes - Separate,No,No,No,No,No,Good,9.9
PKS009062,2025,Punjab,Sialkot,Remote,Private Secondary,Private,Sindhi,Evening,Grade 8,Male,220,0.303,6,47.5,36.7,No,38.8,3.7,,Yes,1862,559550,4.0,Yes,Yes,Yes - Separate,Yes,No,No,No,No,Fair,18.8
PKS009063,2023,Punjab,Gujranwala,Urban,Government Secondary,Government,Urdu,Morning,Grade 3,Male,29,0.514,1,72.9,29.0,Yes,90.4,20.7,,No,0,4511538,5.5,Yes,Yes,No,Yes,Yes,No,Partial,Yes,Excellent,5.8
PKS009064,2024,Balochistan,Loralai,Semi-Urban,Government Primary,Private,Bilingual (Urdu/English),Morning,Grade 8,Male,239,0.806,5,60.1,47.8,Yes,67.7,0.5,,No,355,891767,3.0,Yes,Yes,Yes - Combined,No,No,No,No,No,Poor,1.0
PKS009065,2023,Sindh,Nawabshah,Urban,Private Higher Secondary,Government,Urdu,Morning,Grade 9,Female,257,0.49,8,69.4,32.1,No,54.0,13.5,54.7,No,0,3556340,2.5,No,Yes,No,Yes,No,No,Partial,No,Very Poor,8.2
PKS009066,2022,Islamabad (ICT),Islamabad,Remote,Private Secondary,Government,Sindhi,Evening,Grade 6,Female,81,0.398,2,98.2,40.5,Yes,60.6,18.4,,No,0,4526814,3.5,Partial,Yes,No,No,Yes,No,Yes,No,Very Poor,2.7
PKS009067,2022,KPK,Mansehra,Urban,Private Primary,Government,Pashto,Evening,Grade 5,Female,127,0.284,2,64.0,63.5,Yes,90.9,8.0,,Yes,0,2046326,2.0,Yes,No,No,No,No,No,No,Yes,Poor,95.8
PKS009068,2023,Balochistan,Chaman,Rural,Government Secondary,NGO/Trust,Urdu,Morning,Grade 8,Male,270,0.135,9,69.7,30.0,No,53.4,9.8,,No,482,362697,6.0,No,Yes,Yes - Combined,Yes,Yes,Yes,Yes,No,Fair,11.8
PKS009069,2024,Punjab,Gujranwala,Rural,Government Primary,Government,Urdu,Morning,Grade 11,Male,84,0.333,1,94.9,84.0,Partial,60.6,26.4,,No,0,1053015,5.5,Partial,Yes,Yes - Separate,Yes,Yes,No,Yes,No,Fair,6.7
PKS009070,2023,Punjab,Lahore,Remote,Government Primary,NGO/Trust,English,Evening,Grade 12,Male,119,0.357,2,74.8,59.5,Partial,42.6,35.9,,Yes,33,1953894,3.0,Yes,Yes,No,No,Yes,No,No,No,Good,4.5
PKS009071,2022,Sindh,Dadu,Rural,Private Primary,Private,Pashto,Morning,Grade 4,Male,419,0.468,14,60.8,29.9,No,76.3,8.6,,No,1317,3753973,5.0,Yes,No,Yes - Separate,Yes,No,No,Yes,Yes,Fair,200.0
PKS009072,2024,Balochistan,Hub,Urban,Government Secondary,Private,Urdu,Full Day,Grade 1,Female,98,0.56,2,62.6,49.0,Yes,91.5,18.1,,No,682,901751,5.0,Yes,Yes,No,Yes,No,Yes,Yes,No,Good,37.6
PKS009073,2025,Punjab,Gujranwala,Semi-Urban,Government Primary,Private,Urdu,Morning,Grade 3,Female,54,0.74,1,73.7,54.0,Yes,83.9,0.7,,No,726,2322492,6.0,Yes,Yes,Yes - Separate,Yes,No,Yes,No,Yes,Good,32.9
PKS009074,2023,KPK,Abbottabad,Rural,Government Primary,Government,English,Morning,Grade 3,Female,125,0.4,2,72.0,62.5,Yes,56.2,26.5,,No,0,1272439,5.0,Yes,Yes,No,Yes,Yes,Yes,No,No,Excellent,76.9
PKS009075,2022,Sindh,Dadu,Urban,Private Primary,Community Based,Bilingual (Urdu/English),Morning,Grade 9,Male,45,0.239,1,70.2,45.0,Yes,83.5,13.2,72.8,Yes,2164,1072205,6.0,No,Yes,Yes - Separate,Yes,No,Yes,Yes,Yes,Fair,11.5
PKS009076,2025,Punjab,Lahore,Urban,Government Primary,Private,Pashto,Full Day,Grade 10,Male,49,0.833,1,50.8,49.0,Partial,83.0,2.0,82.7,No,112,2123104,4.0,Yes,Yes,Yes - Separate,No,No,No,No,Yes,Good,10.8
PKS009077,2023,Islamabad (ICT),Islamabad,Rural,Government Secondary,Government,English,Morning,Grade 2,Male,246,0.62,9,88.8,27.3,Yes,58.4,27.5,,No,0,623715,8.0,Yes,Yes,Yes - Combined,Yes,Yes,Yes,Yes,Yes,Good,11.4
PKS009078,2024,Islamabad (ICT),Islamabad,Remote,Government Primary,Government,Urdu,Full Day,Grade 10,Female,24,0.284,1,93.1,24.0,No,23.6,26.6,63.1,No,0,2016026,4.0,No,Yes,No,No,No,Yes,Yes,Yes,Fair,8.9
PKS009079,2023,Islamabad (ICT),Islamabad,Urban,Government Primary,Government,Pashto,Evening,Grade 7,Female,109,0.584,2,93.5,54.5,Yes,77.1,11.8,,Yes,0,9817737,3.5,Partial,Yes,Yes - Combined,No,Yes,No,No,No,Poor,5.5
PKS009080,2025,Balochistan,Turbat,Remote,Government Higher Secondary,Community Based,Urdu,Morning,Grade 9,Male,425,0.558,10,70.6,42.5,Partial,41.4,34.5,48.6,No,304,235430,7.0,Yes,Yes,Yes - Combined,Yes,Yes,Yes,Yes,No,Fair,74.0
PKS009081,2025,Islamabad (ICT),Islamabad,Semi-Urban,Government Secondary,Government,Urdu,Evening,Grade 9,Male,61,0.498,1,80.9,61.0,No,57.5,16.5,50.9,No,0,11410241,3.0,Yes,No,Yes - Separate,No,No,No,No,Yes,Good,8.2
PKS009082,2023,KPK,Charsadda,Remote,Government Higher Secondary,Government,Urdu,Morning,Grade 9,Female,41,0.383,1,88.0,41.0,Yes,64.4,39.1,73.4,No,0,2923650,4.5,Partial,Yes,Yes - Combined,Yes,Yes,No,No,No,Good,12.0
PKS009083,2022,Sindh,Dadu,Urban,Government Secondary,NGO/Trust,Urdu,Morning,Grade 2,Female,43,0.746,1,69.2,43.0,Partial,51.7,23.0,,No,283,3005092,3.5,Partial,Yes,No,Yes,Yes,No,No,No,Very Poor,33.9
PKS009084,2022,Punjab,Lahore,Remote,Technical/Vocational,Private,Urdu,Morning,Grade 10,Male,20,0.434,1,67.6,20.0,No,77.6,14.0,74.9,Yes,549,591047,4.0,Yes,Yes,Yes - Separate,No,No,Yes,No,No,Good,121.7
PKS009085,2025,Punjab,Sargodha,Semi-Urban,Government Higher Secondary,Private,Urdu,Full Day,Grade 7,Female,86,0.585,2,87.4,43.0,Yes,84.8,10.1,,Yes,485,1071744,4.0,No,Yes,No,Yes,No,Yes,Yes,No,Excellent,2.2
PKS009086,2025,Sindh,Karachi,Urban,Private Primary,Private,English,Morning,Grade 1,Male,114,0.284,2,51.8,57.0,No,81.9,8.5,,No,574,5358131,5.0,Yes,Yes,No,Yes,No,Yes,Yes,No,Poor,5.4
